MED-5355,MED-4070,0.31422060181078804
MED-1454,MED-1460,0.38942042060654153
MED-5355,MED-1362,0.31369606211720913
MED-4050,MED-1151,0.3069632839589226
MED-4050,MED-1362,0.3262462892857143
MED-4050,MED-5352,0.3333379613788272
MED-4496,MED-5066,0.3133911427408427
MED-3127,MED-4070,0.33289286203493024
MED-1843,MED-1839,0.5725156978666128
MED-1408,MED-907,0.3012624770174753
MED-2847,MED-5236,0.34179811628187434
MED-4794,MED-1218,0.35419858379252467
MED-3834,MED-3442,0.314021880865831
MED-3830,MED-3442,0.314021880865831
MED-1818,MED-5363,0.30373861086513637
MED-1130,MED-4629,0.35982321342960016
MED-1130,MED-4847,0.336174733009479
MED-1130,MED-4631,0.3073737135126558
MED-4629,MED-4847,0.32368286828914383
MED-4847,MED-4851,0.4737389526809878
MED-4847,MED-4631,0.3006077060949954
MED-4631,MED-4854,0.32246280500646574
MED-5195,MED-3834,0.3637769009590061
MED-5195,MED-3830,0.3637769009590061
MED-4445,MED-3127,0.40953438042745693
MED-4445,MED-3834,0.43828432448482724
MED-4445,MED-3142,0.36660740015465265
MED-4445,MED-3830,0.43828432448482724
MED-3127,MED-3834,0.4092101701746069
MED-3127,MED-3830,0.4092101701746069
MED-4891,MED-2944,0.465396496586043
MED-2791,MED-1811,0.3359203214983882
MED-993,MED-1201,0.540772090388566
MED-2002,MED-1450,0.3937157053875532
MED-3990,MED-5136,0.5241909566246156
MED-5136,MED-5250,0.34821539654283423
MED-1636,MED-5250,0.32499408108904765
MED-5112,MED-5114,0.33044047135728666
MED-753,MED-3142,0.32891145894402746
MED-2655,MED-5114,0.34483479050191135
MED-967,MED-4172,0.3283164063041993
MED-5366,MED-1201,0.3132965887212378
MED-3541,MED-5363,0.32309015032205113
MED-4917,MED-3142,0.335600073814348
MED-4917,MED-5114,0.3684132686273731
MED-4510,MED-5114,0.3291082869467705
MED-3127,MED-5114,0.6185256648535395
MED-3142,MED-5114,0.6385496683657468
MED-3519,MED-3532,0.3249059870623363
MED-1318,MED-5250,0.378411304819151
MED-1670,MED-1673,0.35800528494931844
MED-3799,MED-3845,0.3098907956112651
MED-921,MED-3987,0.3287588313306912
MED-1564,MED-3127,0.3094289932724652
MED-3855,MED-3127,0.37159179055701896
MED-4483,MED-4983,0.3570927658476546
MED-3127,MED-1825,0.3140836612409091
MED-3127,MED-3442,0.33843993634884606
MED-1825,MED-3848,0.3097249794646851
MED-3442,MED-3848,0.30040192030184854
MED-5315,MED-5319,0.460313768153641
MED-2304,MED-2162,0.3331396983579311
MED-1935,MED-1936,0.301380516222699
MED-1375,MED-4514,0.30723490665711706
MED-4994,MED-2304,0.33436035186689284
MED-4370,MED-2765,0.33704726346987984
MED-2695,MED-2696,0.3464075799886175
MED-714,MED-922,0.3214794301383105
MED-3055,MED-3057,0.3878423453407664
MED-1513,MED-1511,0.39938235856211357
MED-3791,MED-5066,0.39592858658367036
MED-2696,MED-4983,0.32452881871861167
MED-3990,MED-714,0.3444403682534944
MED-1021,MED-1018,0.31663258922191495
MED-4330,MED-5253,0.38026844883212174
MED-1354,MED-1626,0.3120446106308949
MED-5366,MED-1408,0.32864071049456645
MED-1408,MED-1411,0.3014355117459636
MED-1408,MED-1362,0.3162907622775334
MED-3628,MED-3631,0.4546806984986512
MED-3834,MED-5066,0.40000199581074425
MED-3830,MED-5066,0.40000199581074425
MED-3791,MED-3799,0.36507383507110536
MED-3799,MED-3834,0.3415067655895445
MED-3799,MED-3830,0.3415067655895445
MED-1678,MED-3697,0.4332371838646229
MED-3834,MED-5352,0.3507527379201436
MED-3834,MED-3696,0.3079690063693526
MED-3830,MED-5352,0.3507527379201436
MED-3830,MED-3696,0.3079690063693526
MED-4984,MED-4851,0.3176717800922634
MED-4984,MED-1415,0.3054205578493994
MED-4984,MED-4846,0.3347246593227996
MED-4984,MED-4854,0.36342033253356987
MED-1124,MED-4854,0.339375728816129
MED-2174,MED-2171,0.6753462095656884
MED-2174,MED-2170,0.5411967373383963
MED-2845,MED-2002,0.3134097205813119
MED-5352,MED-4070,0.30582285709486734
MED-5244,MED-1628,0.32619075028226985
MED-4445,MED-3768,0.41686266414819384
MED-4486,MED-4330,0.30750374528008445
MED-4486,MED-5191,0.4927214875439987
MED-4486,MED-5186,0.39137456249570396
MED-1034,MED-4517,0.3258014941037095
MED-1871,MED-905,0.3273920334192361
MED-2847,MED-1509,0.33603550470573024
MED-2296,MED-2304,0.31835595084436114
MED-5244,MED-5250,0.3902529134704766
MED-4775,MED-4050,0.3924551974304035
MED-4775,MED-5250,0.3255023341844906
MED-5243,MED-5250,0.4242164567013829
MED-1622,MED-5250,0.3216453316539615
MED-5136,MED-1411,0.3041061502480525
MED-4084,MED-4847,0.30527563194773905
MED-4084,MED-4851,0.32236355848063797
MED-1130,MED-4843,0.3175167709641316
MED-4629,MED-4843,0.36897178135022546
MED-4847,MED-4843,0.3319142303909538
MED-4843,MED-4854,0.32630054456713503
MED-1689,MED-2085,0.36731183729632766
