MED-2440,MED-2696,0.3590940582975717
MED-1619,MED-2294,0.3031655171073068
MED-3799,MED-3832,0.32549734509471645
MED-1826,MED-2437,0.40892799131168595
MED-2438,MED-3830,0.37862887935030287
MED-3849,MED-3832,0.32694311295190126
MED-3849,MED-3830,0.3920170294097409
MED-3832,MED-1826,0.3389879536062182
MED-3832,MED-3830,0.4028083969205066
MED-1826,MED-3848,0.36070958011577053
MED-1826,MED-3830,0.36838867595057795
MED-3848,MED-3830,0.5744666493079917
MED-2054,MED-2475,0.344755957640456
MED-4487,MED-4928,0.3227981270979964
MED-1460,MED-1062,0.3516466365340653
MED-1460,MED-1061,0.3031538814353041
MED-1460,MED-1454,0.37074258824091477
MED-5235,MED-1817,0.3019792965211049
MED-1817,MED-3790,0.3226419341002713
MED-1377,MED-4929,0.3330812070907436
MED-2429,MED-4487,0.31040480140812193
MED-3281,MED-3271,0.40138054362979053
MED-3277,MED-3271,0.3513054110177047
MED-3790,MED-2772,0.30917616439262663
MED-2772,MED-3245,0.3648915163886239
MED-2438,MED-3848,0.4497645009155758
MED-3849,MED-3857,0.34378676759831134
MED-3849,MED-3848,0.4451114357295767
MED-3857,MED-3848,0.4783702376654123
MED-3580,MED-2209,0.3384321916655481
MED-3358,MED-3355,0.40691481413832525
MED-1500,MED-2665,0.35702058320618363
MED-1699,MED-2665,0.3031493562841594
MED-4345,MED-2402,0.41442542586918096
MED-4345,MED-4349,0.3372978729545786
MED-4846,MED-2294,0.3176573554327893
MED-2294,MED-4629,0.30440257196207254
MED-4482,MED-4494,0.36133650089712255
MED-1460,MED-1461,0.3421075208839755
MED-4787,MED-4643,0.3381381275834715
MED-4939,MED-3936,0.4188694243203057
MED-1179,MED-1150,0.30802561966527403
MED-1258,MED-4833,0.4322465052779949
MED-5194,MED-5196,0.3616950077524395
MED-5312,MED-5315,0.40710759801080304
MED-3990,MED-714,0.36158799103021994
MED-4777,MED-2094,0.34939480097414544
MED-5237,MED-2504,0.3715824027372979
MED-2114,MED-2504,0.3353515454445023
MED-2130,MED-5237,0.451153808134221
MED-2417,MED-1826,0.35572229317777265
MED-5181,MED-1276,0.38024152939269623
MED-1273,MED-1276,0.33856616246485377
MED-4383,MED-4928,0.32393162028352795
MED-1626,MED-1623,0.32957623654385526
MED-1626,MED-1630,0.43862176402627195
MED-1623,MED-1630,0.3676004874981981
MED-4689,MED-4524,0.3127012426034516
MED-2772,MED-2429,0.33041467404579
MED-5368,MED-2402,0.3330515332740434
MED-5368,MED-5364,0.48459495922909335
MED-1592,MED-1594,0.44705482488789616
MED-2040,MED-4875,0.409309696333371
MED-2745,MED-4429,0.3010396932442246
MED-1130,MED-1118,0.30290779255375977
MED-1130,MED-4629,0.3679719531525133
MED-1122,MED-4851,0.34943293551149773
MED-1122,MED-1123,0.3843046367862296
MED-4851,MED-1123,0.3178568881435874
MED-2696,MED-4524,0.30134006975340905
MED-1278,MED-1282,0.5022791763305421
MED-2601,MED-2785,0.37531969560515543
MED-2601,MED-2818,0.3544936600317855
MED-2785,MED-2602,0.47528024757890935
MED-1543,MED-761,0.39600285136182156
MED-2336,MED-2332,0.31438406111605594
MED-3482,MED-3476,0.4338110729533414
MED-2695,MED-4524,0.3232944256064417
MED-2695,MED-1678,0.3375299581859059
MED-5220,MED-5213,0.3694668828908999
MED-1818,MED-3722,0.5399246013145123
MED-2818,MED-2811,0.3401488554250256
MED-3964,MED-1576,0.4084841899006072
MED-4515,MED-1258,0.41872137441570034
MED-4851,MED-4629,0.5162992386968708
MED-998,MED-3955,0.4589775187995351
MED-3555,MED-2437,0.379946009811331
MED-2438,MED-2417,0.351540767712868
MED-2438,MED-2437,0.38800550921170074
MED-4787,MED-2417,0.3390262505624955
