MED-2171,MED-2174,0.6841652219681205
MED-5106,MED-4398,0.6810721615363184
MED-2191,MED-2202,0.633425724482507
MED-2274,MED-2273,0.7639065049065045
MED-3127,MED-3142,0.719614666631671
MED-3127,MED-4786,0.6526169529041815
MED-3142,MED-3139,0.6038280763074207
MED-3142,MED-4786,0.6360033868527516
MED-1337,MED-1340,0.6793008232828799
MED-2772,MED-2771,0.6329299776675852
MED-1934,MED-1926,0.6157538860355013
MED-1538,MED-1533,0.6892175719512449
MED-1279,MED-1277,0.6306760193313273
MED-4517,MED-4639,1.0
MED-2951,MED-4689,1.0
MED-4603,MED-5301,1.0
MED-3309,MED-3292,1.0
MED-4416,MED-3811,1.0000000000000002
